anio,mes,categoria_tarifaria,descripcion_categoria_tarifaria,periodo_horario,cargo,unidades,division_tarifaria,tarifa_transmision,tarifa_distribucion,tarifa_cenace,tarifa_oper_suministro,cargo_scnmem,cargo_generacion,cargo_capacidad,total
2019,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,677.66,,,,677.66
2019,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1663,,0.0078,,0.0054,1.6388,,1.8183
2019,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1663,,0.0078,,0.0054,2.1261,,2.3056
2019,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1663,,0.0078,,0.0054,3.0612,,3.2407
2019,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,86.82,,,,,221.08,307.9
2020,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.6742,,1.8557
2020,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.172,,2.3535
2020,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,3.1272,,3.3087
2020,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,225.85,313.84
2020,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.6617,,1.8432
2020,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.1557,,2.3372
2020,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,3.1039,,3.2854
2020,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,224.16,312.15
2020,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.6725,,1.854
2020,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.1697,,2.3512
2020,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,3.124,,3.3055
2020,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,225.62,313.61
2020,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.6831,,1.8646
2020,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.1835,,2.365
2020,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,3.1439,,3.3254
2020,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,227.05,315.04
2020,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.6649,,1.8464
2020,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.1599,,2.3414
2020,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,3.1098,,3.2913
2020,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,224.59,312.58
2020,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.649,,1.8305
2020,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.1392,,2.3207
2020,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,3.0801,,3.2616
2020,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,222.45,310.44
2020,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.6096,,1.7911
2020,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.0881,,2.2696
2020,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,3.0065,,3.188
2020,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,217.13,305.12
2020,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.5852,,1.7667
2020,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.0565,,2.238
2020,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.961,,3.1425
2020,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,213.85,301.84
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.5401,,1.7216
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.998,,2.1795
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.8767,,3.0582
2020,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,207.76,295.75
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.5404,,1.7219
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.9984,,2.1799
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.8773,,3.0588
2020,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,207.8,295.79
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.5388,,1.7203
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.9963,,2.1778
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.8743,,3.0558
2020,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,207.59,295.58
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,697.99,,,,697.99
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.5388,,1.7203
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,1.9963,,2.1778
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1679,,0.008,,0.0056,2.8743,,3.0558
2020,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,87.99,,,,,207.59,295.58
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.5567,,1.7446
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.0196,,2.2075
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.9079,,3.0958
2021,enero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,210.01,302.37
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.5672,,1.7551
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.0331,,2.221
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.9273,,3.1152
2021,febrero,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,211.41,303.77
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.5708,,1.7587
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.0379,,2.2258
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.9342,,3.1221
2021,marzo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,211.91,304.27
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.6297,,1.8176
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.1143,,2.3022
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,3.0442,,3.2321
2021,abril,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,219.85,312.21
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.6382,,1.8261
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.1253,,2.3132
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,3.0601,,3.248
2021,mayo,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,221,313.36
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.701,,1.8889
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.2068,,2.3947
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,3.1774,,3.3653
2021,junio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,229.47,321.83
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.6809,,1.8688
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.1807,,2.3686
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,3.1398,,3.3277
2021,julio,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,226.76,319.12
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.6777,,1.8656
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.1765,,2.3644
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,3.1338,,3.3217
2021,agosto,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,226.32,318.68
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.6392,,1.8271
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.1265,,2.3144
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,3.0618,,3.2497
2021,septiembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,221.13,313.49
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.6348,,1.8227
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.1209,,2.3088
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,3.0537,,3.2416
2021,octubre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,220.54,312.9
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.6501,,1.838
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Itermedio,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,2.1407,,2.3286
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Punta,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,3.0823,,3.2702
2021,noviembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,fijo,Pesos mexicanos por kilowatt,Baja California Sur,,92.36,,,,,222.6,314.96
2021,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,No aplica,Ãºnico,Pesos mexicanos por mes,Baja California Sur,,,,718.93,,,,718.93
2021,diciembre,GDMTH,Gran demanda en media tensiÃ³n horaria,Base,variable,Pesos mexianos por kilowatt hora,Baja California Sur,0.1737,,0.0084,,0.0058,1.671,,1.8589
